INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
123	1600	9628	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	2645	191545	14816	574636	14816	574636	3968	287318	3968	287318	14816	574636	15874	766181	15874	766181	15874	766181	15874	766181	15874	766181	15874	766181	15874	766181	15874	766181	15874	766181
124	1600	9628	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	2720	195165	15236	585496	15236	585496	4081	292748	4081	292748	15236	585496	16325	780662	16325	780662	16325	780662	16325	780662	16325	780662	16325	780662	16325	780662	16325	780662	16325	780662
125	1600	9628	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	2797	198867	15665	596601	15665	596601	4196	298300	4196	298300	15665	596601	16784	795468	16784	795468	16784	795468	16784	795468	16784	795468	16784	795468	16784	795468	16784	795468	16784	795468
126	1600	9628	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	2875	202651	16102	607953	16102	607953	4313	303976	4313	303976	16102	607953	17252	810605	17252	810605	17252	810605	17252	810605	17252	810605	17252	810605	17252	810605	17252	810605	17252	810605
127	1600	9628	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	2954	206519	16547	619557	16547	619557	4432	309778	4432	309778	16547	619557	17729	826076	17729	826076	17729	826076	17729	826076	17729	826076	17729	826076	17729	826076	17729	826076	17729	826076
128	1600	9628	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	3035	210471	17000	631414	17000	631414	4553	315707	4553	315707	17000	631414	18215	841886	18215	841886	18215	841886	18215	841886	18215	841886	18215	841886	18215	841886	18215	841886	18215	841886
129	1600	9628	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	3118	214509	17462	643529	17462	643529	4677	321764	4677	321764	17462	643529	18709	858039	18709	858039	18709	858039	18709	858039	18709	858039	18709	858039	18709	858039	18709	858039	18709	858039
130	1600	9628	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	3202	218635	17932	655905	17932	655905	4803	327952	4803	327952	17932	655905	19213	874540	19213	874540	19213	874540	19213	874540	19213	874540	19213	874540	19213	874540	19213	874540	19213	874540
131	1600	9628	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	3287	222848	18410	668546	18410	668546	4931	334273	4931	334273	18410	668546	19725	891394	19725	891394	19725	891394	19725	891394	19725	891394	19725	891394	19725	891394	19725	891394	19725	891394
132	1600	9628	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	3374	227151	18897	681454	18897	681454	5061	340727	5061	340727	18897	681454	20247	908605	20247	908605	20247	908605	20247	908605	20247	908605	20247	908605	20247	908605	20247	908605	20247	908605
133	1600	9628	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	3463	231544	19392	694633	19392	694633	5194	347316	5194	347316	19392	694633	20778	926178	20778	926178	20778	926178	20778	926178	20778	926178	20778	926178	20778	926178	20778	926178	20778	926178
134	1600	9628	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	3553	236029	19896	708087	19896	708087	5329	354043	5329	354043	19896	708087	21318	944116	21318	944116	21318	944116	21318	944116	21318	944116	21318	944116	21318	944116	21318	944116	21318	944116
135	1600	9628	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	3644	240606	20409	721819	20409	721819	5466	360909	5466	360909	20409	721819	21867	962425	21867	962425	21867	962425	21867	962425	21867	962425	21867	962425	21867	962425	21867	962425	21867	962425
136	1600	9628	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	3737	245277	20931	735832	20931	735832	5606	367916	5606	367916	20931	735832	22426	981109	22426	981109	22426	981109	22426	981109	22426	981109	22426	981109	22426	981109	22426	981109	22426	981109
137	1600	9628	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	3832	250043	21461	750129	21461	750129	5748	375064	5748	375064	21461	750129	22994	1000172	22994	1000172	22994	1000172	22994	1000172	22994	1000172	22994	1000172	22994	1000172	22994	1000172	22994	1000172
138	1600	9628	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	3928	254905	22001	764715	22001	764715	5893	382357	5893	382357	22001	764715	23572	1019620	23572	1019620	23572	1019620	23572	1019620	23572	1019620	23572	1019620	23572	1019620	23572	1019620	23572	1019620
139	1600	9628	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	4026	259864	22549	779592	22549	779592	6040	389796	6040	389796	22549	779592	24160	1039456	24160	1039456	24160	1039456	24160	1039456	24160	1039456	24160	1039456	24160	1039456	24160	1039456	24160	1039456
140	1600	9628	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	4126	264921	23107	794763	23107	794763	6189	397381	6189	397381	23107	794763	24757	1059685	24757	1059685	24757	1059685	24757	1059685	24757	1059685	24757	1059685	24757	1059685	24757	1059685	24757	1059685
141	1600	9628	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	4227	270077	23673	810233	23673	810233	6341	405116	6341	405116	23673	810233	25364	1080311	25364	1080311	25364	1080311	25364	1080311	25364	1080311	25364	1080311	25364	1080311	25364	1080311	25364	1080311
142	1600	9628	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	4330	275335	24249	826005	24249	826005	6495	413002	6495	413002	24249	826005	25981	1101340	25981	1101340	25981	1101340	25981	1101340	25981	1101340	25981	1101340	25981	1101340	25981	1101340	25981	1101340
143	1600	9628	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	4434	280693	24835	842081	24835	842081	6652	421040	6652	421040	24835	842081	26609	1122774	26609	1122774	26609	1122774	26609	1122774	26609	1122774	26609	1122774	26609	1122774	26609	1122774	26609	1122774
144	1600	9628	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	4541	286155	25429	858465	25429	858465	6811	429232	6811	429232	25429	858465	27246	1144620	27246	1144620	27246	1144620	27246	1144620	27246	1144620	27246	1144620	27246	1144620	27246	1144620	27246	1144620
145	1600	9628	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	4648	301789	26034	905367	26034	905367	6973	452683	6973	452683	26034	905367	27893	1207157	27893	1207157	27893	1207157	27893	1207157	27893	1207157	27893	1207157	27893	1207157	27893	1207157	27893	1207157
146	1600	9628	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	4758	319407	26647	958221	26647	958221	7137	479110	7137	479110	26647	958221	28551	1277628	28551	1277628	28551	1277628	28551	1277628	28551	1277628	28551	1277628	28551	1277628	28551	1277628	28551	1277628
147	1600	9628	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	4869	339158	27271	1017474	27271	1017474	7304	508737	7304	508737	27271	1017474	29219	1356633	29219	1356633	29219	1356633	29219	1356633	29219	1356633	29219	1356633	29219	1356633	29219	1356633	29219	1356633
148	1600	9628	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	4982	361194	27904	1083584	27904	1083584	7474	541792	7474	541792	27904	1083584	29897	1444779	29897	1444779	29897	1444779	29897	1444779	29897	1444779	29897	1444779	29897	1444779	29897	1444779	29897	1444779
149	1600	9628	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	5097	385671	28547	1157015	28547	1157015	7646	578507	7646	578507	28547	1157015	30586	1542687	30586	1542687	30586	1542687	30586	1542687	30586	1542687	30586	1542687	30586	1542687	30586	1542687	30586	1542687
150	1600	9628	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	5214	385671	29200	1157015	29200	1157015	7821	578507	7821	578507	29200	1157015	31285	1542687	31285	1542687	31285	1542687	31285	1542687	31285	1542687	31285	1542687	31285	1542687	31285	1542687	31285	1542687
